word,weight
movement,0.055483828158992325
movie,-0.42961877873242543
moving,-0.12520479998987025
much,-0.22965717876108635
music,0.017406078035036014
must,-0.4311725771895182
mysterious,0.05908709620533437
mystery,0.43861957717427336
na,-0.077330265766617
name,-0.1646893063570428
named,0.2331609651681278
narrative,-0.46765603421885854
naruto,0.8663603176651173
nature,-0.055749763789450554
nd,0.20911085135630497
near,-0.04038503110546385
nearly,-0.14224725953670808
need,-0.506375679759698
needed,0.09645508025732792
negative,-0.2609851033123301
never,0.23689861038755464
new,0.6145381272990291
next,0.7515811416207218
nezuko,-0.06958335684032536
ngnl,0.13211276685769288
nice,0.2127071398126835
ninja,-0.4347261832464744
none,-0.140055962989803
normal,0.019108819544591496
note,0.6603936243644994
notebook,0.09828123443667218
nothing,-1.483513186384813
notice,-0.4822029206987662
novel,-0.46591850296806175
number,0.16041447064338407
obvious,-0.14202233476123316
obviously,-0.4167611018211451
offer,0.32238772902156726
often,-0.13829626944667706
oh,-0.249777606883315
ok,-0.18708710104111503
okabe,0.6500556954386518
okay,-0.48464442876751324
old,-0.6462134191206697
one,0.8961374714336676
online,-0.48446555110136996
op,0.2837490862633945
open,0.16907296107244313
opening,0.8301212004480443
opinion,-0.20364693124016325
opm,0.1375809389757426
order,-0.047761341732302565
original,-0.036303208577414314
ost,0.27623575993149785
others,0.5857385999286474
otherwise,-0.14911040974709283
outside,0.4745978682581672
outstanding,0.5072368530710093
overall,0.7015357945896564
overpowered,-0.3912461881793734
overrated,-1.3803673740513376
pace,0.076683835666265
pacing,0.05791220376449381
pain,-0.1842902660945008
part,-0.17081421592757096
particular,0.026198977158974696
particularly,-0.4475233931918495
past,0.4898858109742355
people,-0.43673068303626006
perfect,1.3284641346748083
perfectly,0.6185861436670542
perhaps,-0.04293829774686306
person,0.26310262325585265
personal,-0.05782229322537154
personality,-0.08781211019867581
personally,0.2931620592323285
perspective,0.23617040686038077
piano,-0.09958283644599644
pick,0.12412793289431236
piece,-0.8986508523797381
place,-0.041781422092749945
plan,-0.17749543662382056
play,0.42496198668217533
played,-0.06031656093135152
player,-0.8059532684077396
playing,0.04258902379707268
please,0.1401920221816064
plenty,0.151790821892483
plot,-1.4790646120141537
plus,0.18475661741535945
point,-0.16425056508603342
political,0.3853237091024962
poor,-0.8816223978412403
poorly,-0.9410843374845034
popular,-0.022869534270905094
popularity,0.21287944017887556
positive,-0.16482599185392427
possible,-0.2580766664589325
potential,-1.1346868424839973
power,-0.3039934832417487
powerful,0.13523693308086918
praise,-0.2514001954422668
predictable,-0.8659386989319531
premise,-0.45653932904786315
present,0.3852467364637953
presented,-0.3688576358229664
pretty,-0.98639673855613
previous,0.17271723251228843
probably,0.24860726964520902
problem,-1.3959743628512924
production,-0.07542868756215314
progress,0.11145812575125981
progression,-0.38713795113160154
protagonist,-0.17736833347385195
psychological,0.023362377682520183
pull,-0.2625601011324002
punch,0.7303205071660779
purpose,-0.15357964169526456
put,-0.045280828209381396
quality,0.02129973532565838
question,0.409994939406022
quickly,-0.018161686497606543
quirk,-0.6749429496369044
quite,0.2509920252288936
random,-0.7798776528447016
rarely,0.08971624516256363
rate,0.0488805146769165
rated,-0.5087536659620503
rather,-0.6160608024930461
rating,-0.42722139117195207
reach,-0.03557912598510831
read,-0.027907923268831368
reading,0.23068106077322048
real,0.2456157578568899
realistic,0.30007985851576197
reality,-0.3413962815758004
realize,-0.24476179563859837
really,0.3087004822025584
reason,-0.6257737843875644
recent,0.163191041862729
recommend,0.35125566271044656
relate,0.3062776058276644
relationship,0.35533037752945296
released,0.12305954842273278
remember,0.25450602986209075
repetitive,-0.3854317493767264
rest,-0.15864672785376033
result,-0.1303984364201623
return,0.4181292212606155
revealed,-0.0681565831803638
revenge,0.313095060900598
review,0.027197835825420916
rezero,-0.20415670783120018
ridiculous,-0.6467262943982879
right,0.7349457626592918
role,0.3985549435672939
romance,0.19298440935781092
rule,-0.3986090136864647
run,0.2582919677019077
rushed,-0.4094450177094055
sad,-0.35474693890454734
said,0.42608961202480883
saitama,0.6381681740112612
sakura,-0.27365874681570873
sao,-1.2747067061238635
sasuke,-0.8210851665832721
save,-0.6974133567559365
saw,0.21727610963234295
say,0.08363630122123032
saying,-0.2679900026934071
scene,-0.028844378647494697
school,-0.4864152244907347
score,-0.16147596688430874
screen,-0.19179563873151048
season,2.290484825021915
seat,0.7583386593491405
second,0.3942879825629288
secret,0.2523941855550394
see,-0.10177916730445913
seeing,0.27097926564142466
seem,-0.12901563446102998
seemed,-0.38957307154855764
seemingly,-0.039237480631922235
seems,-0.7980571646610755
seen,0.5521805070767353
sense,-0.6695406198003665
sequel,0.2166362696352248
sequence,-0.00754710256299647
series,0.3540990961279815
serious,-0.627791476526568
seriously,-0.339547712501087
set,0.3842420365889121
setting,-0.5224629278465889
several,0.060017703338148556
share,0.19570181199297998
shift,0.3810155469331939
shigatsu,0.20272590474856095
shine,0.3612913400967578
shingeki,0.06927704216158698
shinkai,-0.12899484009183043
shinkais,0.36641943008303424
shippuden,0.21389348852279746
shippuuden,-0.3539819459705916
shiro,-0.004125221738394685
shit,-0.7565752139970535
shonen,0.12266316222546002
short,-0.01878033662186102
shot,-0.16225465524658872
shounen,-0.13729563197980593
